# ws,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9 # first row is center of energy bin
-8.020989505247376528e+00,5.010233098804153430e-13,3.267369036494260412e-06,4.113362495028346361e-02,9.996683555385788011e-01,4.690024070006452300e-02,4.247705163943010456e-06,7.426664811829018323e-13,2.506648556637153422e-22,1.633252151952524573e-34,2.054344132460307281e-49
-7.996001999000498905e+00,6.334887222044991262e-13,3.820910322619368368e-06,4.448907123655587020e-02,1.000000000000000000e+00,4.339171612025819608e-02,3.634743923701572712e-06,5.877612870291313215e-13,1.834798187516588551e-22,1.105696139036059789e-34,1.286303495253924862e-49
-7.971014492753622172e+00,8.001955866543377175e-13,4.463872779336329027e-06,4.807131505619226253e-02,9.993563200490535037e-01,4.010651162766699224e-02,3.107202674506248129e-06,4.647125919937116136e-13,1.341712496653707395e-22,7.478158317045395330e-35,8.046184959771762250e-50
-7.946026986506746326e+00,1.009786880635441053e-12,5.209944304494926930e-06,5.189135063179669410e-02,9.977391983972209166e-01,3.703388391159197213e-02,2.653637849347838596e-06,3.670660438380488003e-13,9.801824792433747615e-23,5.052773439087124479e-35,5.028203911290385269e-50
-7.921039480259869592e+00,1.273032831429743659e-12,6.074781485376129552e-06,5.596032840074822295e-02,9.951533614264586047e-01,3.416330987095846095e-02,2.264070948125953503e-06,2.896545066063228506e-13,7.153699840116692562e-23,3.410682584751309146e-35,3.139149936426212111e-50
-7.896051974012993746e+00,1.603340609668178538e-12,7.076272499385880041e-06,6.028952223866907573e-02,9.916063561735877219e-01,3.148450919146975752e-02,1.929810740339784016e-06,2.283456153374774160e-13,5.215918542913462026e-23,2.300006641242226631e-35,1.957886652581348104e-50
-7.871064467766117012e+00,2.017382685214592429e-12,8.234832027978977541e-06,6.489029347160173156e-02,9.871085136309110108e-01,2.898746404654060568e-02,1.643295683024756141e-06,1.798379617584594443e-13,3.799331559119075926e-23,1.549505722616034748e-35,1.219942439674850864e-50
-7.846076961519239390e+00,2.535870628801609141e-12,9.573731631273927484e-06,6.977405164378507052e-02,9.816728986128188117e-01,2.666243603417550387e-02,1.397954439617859504e-06,1.414967206772816044e-13,2.764775662959506838e-23,1.042878194898308270e-35,7.593944909862469710e-51
-7.821089455272363544e+00,3.184506988109445921e-12,1.111946933942578976e-05,7.495221202833021734e-02,9.753152465288699169e-01,2.449998047132032758e-02,1.188082582403762425e-06,1.112212280253770855e-13,2.009966915177516597e-23,7.012135468894253925e-36,4.722498760877244274e-51
-7.796101949025486810e+00,3.995154941883097606e-12,1.290218254464676312e-05,8.043614989017729144e-02,9.680538874915750602e-01,2.249095817494333946e-02,1.008733742913743756e-06,8.733841480181661876e-14,1.459802919333744560e-23,4.710243039579116134e-36,2.933949072858895449e-51
-7.771114442778610965e+00,5.007273988414379715e-12,1.495610862485040561e-05,8.623715153439971692e-02,9.599096582711441616e-01,2.062654486524990657e-02,8.556236419023158303e-07,6.851714093083622091e-14,1.059194836420148598e-23,3.160913732931316512e-36,1.820998540574655847e-51
-7.746126936531734231e+00,6.269680251426577314e-12,1.732009809611313847e-05,9.236636219814067794e-02,9.509058026890211401e-01,1.889823833107112314e-02,7.250455841107566708e-07,5.369940429449922013e-14,7.677746878252427830e-24,2.119133310847435928e-36,1.129127363780389948e-51
-7.721139430284856608e+00,7.842702439868410639e-12,2.003818547611048030e-05,9.883473087105669463e-02,9.410678611165090857e-01,1.729786350068963571e-02,6.137961437454131755e-07,4.204516019156501504e-14,5.559913479536536792e-24,1.419319668982097256e-36,6.994433979102730244e-52
-7.696151924037980763e+00,9.800819498035939556e-12,2.316022344379055809e-05,1.056529521570177543e-01,9.304235498135140503e-01,1.581757556324714376e-02,5.191098952474313840e-07,3.288810596710571135e-14,4.022338211751141044e-24,9.496825812510536963e-37,4.328511005435045507e-52
-7.671164417791104029e+00,1.223588402737118195e-11,2.674258630086406873e-05,1.128314053187730870e-01,9.190026309048927589e-01,1.444986128652280856e-02,4.386021612963648381e-07,2.570028993489022465e-14,2.907136636157825258e-24,6.348235532745588951e-37,2.676090430504668190e-52
-7.646176911544228183e+00,1.526105724273938868e-11,3.084894917698092348e-05,1.203800906771596013e-01,9.068367738475828777e-01,1.318753867637691840e-02,3.702188568397652144e-07,2.006381388582151246e-14,2.099078168436927031e-24,4.239395152776687945e-37,1.652872492474714680e-52
-7.621189405297351449e+00,1.901560724475966705e-11,3.555114987113802081e-05,1.283085635670284941e-01,8.939594092901648192e-01,1.202375512161044102e-02,3.121926050193837847e-07,1.564823164611612495e-14,1.514147163816935271e-24,2.828336474825984132e-37,1.019892098709891846e-52
-7.596201899050473827e+00,2.367075357494881530e-11,4.093014068488631693e-05,1.366258660831112248e-01,8.804055762674819485e-01,1.095198416551620632e-02,2.630043888910770145e-07,1.219251645785720708e-14,1.091148528052705429e-24,1.885100713506989609e-37,6.287028230848512025e-53
-7.571214392803597981e+00,2.943677835162833125e-11,4.707703807586104393e-05,1.453404568803503549e-01,8.662117637060851028e-01,9.966021042076448483e-03,2.213500824979135874e-07,9.490689006950310857e-15,7.855538527744918226e-25,1.255204100659700683e-37,3.871799878093641552e-53
-7.546226886556721247e+00,3.657166891744533603e-11,5.409427844009726682e-05,1.544601393244741938e-01,8.514157472414208838e-01,9.059977110706864123e-03,1.861112768121277651e-07,7.380375232350352201e-15,5.649946857048550189e-25,8.349691872401296278e-38,2.382081966167840886e-53
-7.521239380309845401e+00,4.539161022557974942e-11,6.209688881505188226e-05,1.639919883195123385e-01,8.360564223647651838e-01,8.228273318753281940e-03,1.563298809348229482e-07,5.733706403978482414e-15,4.059654469447204952e-25,5.548848364383706607e-38,1.464120457123559346e-53
-7.496251874062968668e+00,5.628370875324435300e-11,7.121388177825679997e-05,1.739422761692809849e-01,8.201736349267888526e-01,7.465632815706657426e-03,1.311860373222159615e-07,4.450089723281803113e-15,2.914137818453995410e-25,3.683931724664350648e-38,8.990280133401257585e-54
-7.471264367816091045e+00,6.972140543985534193e-11,8.158978429439722984e-05,1.843163978592095575e-01,8.038080100255216021e-01,6.767072837415242896e-03,1.099789422487417166e-07,3.450471080709935806e-15,2.089812926796815763e-25,2.443411404839686573e-38,5.515005477111493425e-54
-7.446276861569214311e+00,8.628312521119322000e-11,9.338631073114508224e-05,1.951187961730041776e-01,7.870007802993351786e-01,6.127895972520293853e-03,9.211020974034200010e-08,2.672786840422292593e-15,1.497204223407854168e-25,1.619041305304243412e-38,3.379830960121827699e-54
-7.421289355322338466e+00,1.066748176562901907e-10,1.067841907153144443e-04,2.063528870851482067e-01,7.697936146307134964e-01,5.543680917011599082e-03,7.706945930182475641e-08,2.068362070022329862e-15,1.071595753484134602e-25,1.071755124785698612e-38,2.069285048434687892e-54
-7.396301849075461732e+00,1.317571703961237160e-10,1.219851629291923733e-04,2.180209858948104207e-01,7.522284482442214149e-01,5.010272816269436234e-03,6.442184537238289419e-08,1.599061303671997982e-15,7.662266135997630130e-26,7.087768383313485093e-39,1.265674317744077336e-54
-7.371314342828585886e+00,1.625784271562271198e-10,1.392141463449093615e-04,2.301242345890429364e-01,7.343473151525998777e-01,4.523773287301868957e-03,5.379727999285129851e-08,1.235037005428722823e-15,5.473432781959387486e-26,4.682737070484282874e-39,7.733924424276495921e-55
-7.346326836581708264e+00,2.004139206506051043e-10,1.587216007542693701e-04,2.426625309428564192e-01,7.161921838686508002e-01,4.080530207169196476e-03,4.488113004509230031e-08,9.529522405217447383e-16,3.906057693517325600e-26,3.090767506506965660e-39,4.721219454299364781e-55
-7.321339330334831530e+00,2.468136409015737533e-10,1.807860887636555242e-04,2.556344598805044832e-01,6.978047972581067349e-01,3.677127346873840935e-03,3.740619698591621528e-08,7.345791688492432859e-16,2.784798820979960676e-26,2.038023607381475685e-39,2.879285699717651720e-55
-7.296351824087955684e+00,3.036594081410580587e-10,2.057170516788409576e-04,2.690372276358483639e-01,6.792265173603381223e-01,3.310373923336156366e-03,3.114581057410943438e-08,5.656950643791035590e-16,1.983468497913139670e-26,1.342543576311789609e-39,1.754250627843560274e-55
-7.271364317841078950e+00,3.732335124436808345e-10,2.338578118921789961e-04,2.828665992595970624e-01,6.604981759502819294e-01,2.977294135529012179e-03,2.590788898124708144e-08,4.352136206484592094e-16,1.411344698421781907e-26,8.835352471587477987e-40,1.067762905154766834e-55
-7.246376811594203105e+00,4.583010272440753706e-10,2.655888144935760788e-04,2.971168400273414001e-01,6.416599315568182194e-01,2.675116744446811440e-03,2.152983616081309168e-08,3.345021211547623758e-16,1.003268538101793099e-26,5.808923758299857851e-40,6.492834389687865965e-56
-7.221389305347325482e+00,5.622084095868753087e-10,3.013311208448528474e-04,3.117806613043141994e-01,6.227511335906557033e-01,2.401264750377865489e-03,1.787416367745966515e-08,2.568452754303632496e-16,7.124880725013053593e-27,3.815432557931345241e-40,3.944301731758828754e-56
-7.196401799100448748e+00,6.890014763987375525e-10,3.415501667717084030e-04,3.268491714204442289e-01,6.038101941693032604e-01,2.153345214966335616e-03,1.482473859796418754e-08,1.970246637200342982e-16,5.054920289106249189e-27,2.503618743639880788e-40,2.393769025073298422e-56
-7.171414292853572903e+00,8.435664048568581790e-10,3.867597978254021804e-04,3.423118321024313238e-01,5.848744681584241434e-01,1.929139269816148227e-03,1.228357172541299695e-08,1.509892112764124270e-16,3.582839329674646262e-27,1.641227991558673985e-40,1.451345009109742273e-56
-7.146426786606696169e+00,1.031798059419964965e-09,4.375265937330699096e-04,3.581564209979372082e-01,5.659801418786423177e-01,1.726592347929985487e-03,1.016807160659554955e-08,1.155972616032114793e-16,2.536977773235875563e-27,1.074845257367874643e-40,8.790941554785231175e-57
-7.121439280359820323e+00,1.260800713657823572e-09,4.944744936770481981e-04,3.743690008105680644e-01,5.471621308551898322e-01,1.543804669106484595e-03,8.408699529549387470e-09,8.841490485403351222e-17,1.794660481921616529e-27,7.032330639227319424e-41,5.319568794772417841e-57
-7.096451774112942701e+00,1.539127129317177784e-09,5.582897334045598551e-04,3.909338955429620399e-01,5.284539869154044611e-01,1.379022005552676738e-03,6.946969306965547559e-09,6.755845821333731108e-17,1.268306579550055410e-27,4.596517597488695261e-41,3.215835127549703606e-57
-7.071464267866065967e+00,1.877062998335451895e-09,6.297261043541308541e-04,4.078336743189134861e-01,5.098878148666773358e-01,1.230626749415666098e-03,5.733743149642058542e-09,5.157156178251637705e-17,8.954523883044520421e-28,3.001476038069617642e-41,1.942170834366436515e-57
-7.046476761619190121e+00,2.286964968929558951e-09,7.096105439789722772e-04,4.250491432241856882e-01,4.914941989155114932e-01,1.097129299701147869e-03,4.727781496121933318e-09,3.932938412988839606e-17,6.315926405932140604e-28,1.958020083647319012e-41,1.171810511133713246e-57
-7.021489255372313387e+00,2.783661890921108857e-09,7.988490652341765893e-04,4.425593455693835332e-01,4.733021389176697569e-01,9.771597821304626227e-04,3.894510390970081757e-09,2.996403639096921401e-17,4.450491037488472293e-28,1.276073564299790164e-41,7.063235046150783328e-58
-6.996501749125437541e+00,3.384930558319831801e-09,8.984330317588838481e-04,4.603415709372145059e-01,4.553389964803602474e-01,8.694601118889924967e-04,3.204974993927901927e-09,2.280656053196313864e-17,3.132961866069833920e-28,8.308269765940153892e-42,4.253302155241659758e-58
-6.971514242878559919e+00,4.112059133277174626e-09,1.009445783611196204e-03,4.783713733307636273e-01,4.376304508706583274e-01,7.728764059338505844e-04,2.634952143881091631e-09,1.734185618688915267e-17,2.203325165453462291e-28,5.404080071259139819e-42,2.558733892330042245e-58
-6.946526736631683185e+00,4.990513643953834456e-09,1.133069616487699868e-03,4.966225986892057187e-01,4.202004646204144933e-01,6.863517485511523531e-04,2.164198673922428945e-09,1.317369713618732213e-17,1.548026493055652432e-28,3.511634193309450736e-42,1.537801624606055498e-58
-6.921539230384807340e+00,6.050725504017133228e-09,1.270593115167633659e-03,5.150674219830787548e-01,4.030712586570707190e-01,6.089193111732916445e-04,1.775815446765345548e-09,9.997607376948744435e-18,1.086561946694373647e-28,2.279675706461498550e-42,9.233190947987362195e-59
-6.896551724137930606e+00,7.329020953683398749e-09,1.423418839450230110e-03,5.336763940429799513e-01,3.862632967326834477e-01,5.396958250749963638e-04,1.455709915449717280e-09,7.579853080973930160e-18,7.619156628622494975e-29,1.478472262767330346e-42,5.538340169611620521e-59
-6.871564217891054760e+00,8.868716728333356868e-09,1.593071358091895486e-03,5.524184982138482525e-01,3.697952788702211224e-01,4.778754034506875188e-04,1.192142467636453432e-09,5.741188503675954070e-18,5.337472125604332183e-29,9.579207910390086193e-43,3.318820353932455260e-59
-6.846576711644178026e+00,1.072141018495564657e-08,1.781205623186901720e-03,5.712612168622041020e-01,3.536841434972521903e-01,4.227237075218779564e-04,9.753439313934562551e-10,4.344293248426293261e-18,3.735430379617035396e-29,6.200437378876819357e-43,1.986845837995747368e-59
-6.821589205397300404e+00,1.294849663135703962e-08,1.989615674062973540e-03,5.901706076962615066e-01,3.379450778927383103e-01,3.735724497180948700e-04,7.971934490884219202e-10,3.284072742215212758e-18,2.611692134557453487e-29,4.009510545699656308e-43,1.188285793738050830e-59
-6.796601699150424558e+00,1.562295178957941177e-08,2.220243656076255605e-03,6.091113897893123408e-01,3.225915365328910211e-01,3.298142256027693730e-04,6.509475015629426096e-10,2.480177202157215085e-18,1.824230127208639211e-29,2.590220299113637297e-43,7.099928043860154979e-60
-6.771614192903547824e+00,1.883142327459388793e-08,2.475189135684213466e-03,6.280470391256609552e-01,3.076352668871906171e-01,2.908976650618221049e-04,5.310122203498663529e-10,1.871237715202116506e-18,1.272956534068958898e-29,1.671700040954197352e-43,4.238022885340737542e-60
-6.746626686656671978e+00,2.267668178439878766e-08,2.756718688849817481e-03,6.469398934162625681e-01,2.930863421857454187e-01,2.563228923216009578e-04,4.327522904286084897e-10,1.410429949510136251e-18,8.874090093328159618e-30,1.077845000809791411e-43,2.527254368809511402e-60
-6.721639180409795244e+00,2.728049049250713260e-08,3.067275735189295242e-03,6.657512658587666499e-01,2.789532006541848297e-01,2.256372835986147473e-04,3.523307454027078375e-10,1.062063267435152534e-18,6.180312006294179154e-30,6.942734834920787769e-44,1.505604563601359029e-60
-6.696651674162917622e+00,3.278696003605209280e-08,3.409490585323085403e-03,6.844415674443943276e-01,2.652426906923277539e-01,1.984315105910186550e-04,2.865748133446216719e-10,7.989609695714591786e-19,4.300047723910023195e-30,4.467670683314716232e-44,8.960849783977625117e-61
-6.671664167916041777e+00,3.936646664445746038e-08,3.786190663637844806e-03,7.029704373427667630e-01,2.519601214577751880e-01,1.743358575853769157e-04,2.328637043674957992e-10,6.004502739809121106e-19,2.988907389725189547e-30,2.872156076102679853e-44,5.327994645746291886e-61
-6.646676661669165043e+00,4.722022251264394710e-08,4.200410863128828734e-03,7.212968808260308284e-01,2.391093183053181748e-01,1.530167996572283330e-04,1.890348572387127681e-10,4.508217275000704678e-19,2.075524909977865413e-30,1.844638324079834289e-44,3.164861217486347421e-61
-6.621689155422289197e+00,5.658560066404121274e-08,4.655403983186118255e-03,7.393794141260624508e-01,2.266926825274845902e-01,1.341738292759402530e-04,1.533056968284366430e-10,3.381496470447151533e-19,1.439858284089632682e-30,1.183561218755596002e-44,1.878113651046392071e-61
-6.596701649175412463e+00,6.774233146584420058e-08,5.154651195140271674e-03,7.571762155539344397e-01,2.147112548404140620e-01,1.175365185692381494e-04,1.242084097340252987e-10,2.533899268571735554e-19,9.979019168714714807e-31,7.586588591044441867e-45,1.113436300885765980e-61
-6.571714142928534841e+00,8.101970486552144492e-08,5.701872474118736649e-03,7.746452821496893071e-01,2.031647820624633005e-01,1.028618045477055739e-04,1.005356331835271331e-10,1.896907099462796725e-19,6.909271719199086895e-31,4.858236459172338819e-45,6.594550393783280739e-62
-6.546726636681658995e+00,9.680493154878146317e-08,6.301036929321922678e-03,7.917445910735945169e-01,1.920517864401354302e-01,8.993148472165356580e-05,8.129528195170600027e-11,1.418662489570687573e-19,4.779175688770329922e-31,3.108043383644728737e-45,3.901946536547619356e-62
-6.521739130434782261e+00,1.155528378332827638e-07,6.956372958244159098e-03,8.084322648979336279e-01,1.813696370869095353e-01,7.854991075045695322e-05,6.567301786987495289e-11,1.059957416169368626e-19,3.302554762690052896e-31,1.986423314039594783e-45,2.306501523172284972e-62
-6.496751624187906415e+00,1.377970934922374936e-07,7.672378143686106079e-03,8.246667399116457409e-01,1.711146230150136505e-01,6.854186803664860260e-05,5.300110378578229865e-11,7.911777365802739629e-20,2.279939735194507160e-31,1.268331688967891021e-45,1.362079589220052019e-62
-6.471764117941029681e+00,1.641631991570272488e-07,8.453828805685631095e-03,8.404069365093571609e-01,1.612820272577778491e-01,5.975062950344133987e-05,4.273258474815956673e-11,5.899782564103011853e-20,1.572436135213469825e-31,8.090403665601358197e-46,8.035770640687446785e-63
-6.446776611694152059e+00,1.953834908147644866e-07,9.305789113786199288e-03,8.556124307019131736e-01,1.518662016006911419e-01,5.203617216557805984e-05,3.441990910404492449e-11,4.395155675642657937e-20,1.083425296456769612e-31,5.155654984730247008e-46,4.736187508203195878e-63
-6.421789105447275325e+00,2.323144535617274224e-07,1.023361965843423704e-02,8.702436257580267176e-01,1.428606414622466125e-01,4.527354551065870407e-05,2.769724570567179822e-11,3.271062382691181895e-20,7.457636920228118349e-32,3.282266276373573556e-46,2.788730532644783206e-63
-6.396801599200399480e+00,2.759566755934165124e-07,1.124298537381501241e-02,8.842619229663457592e-01,1.342580604908139019e-01,3.935138114354306730e-05,2.226587447612650860e-11,2.432090319525497884e-20,5.128375394767869436e-32,2.087565363780955139e-46,1.640440652937841163e-63
-6.371814092953522746e+00,3.274778168352284680e-07,1.233986269817590777e-02,8.976298904945304580e-01,1.260504644707760025e-01,3.417053360287369222e-05,1.788212956307748678e-11,1.806537078181485617e-20,3.523178833274003813e-32,1.326424889720466202e-46,9.640305638712330063e-64
-6.346826586706646900e+00,3.882390151060204287e-07,1.353054585172776443e-02,9.103114293170202487e-01,1.182292241596530624e-01,2.964284272975870993e-05,1.434746011364925074e-11,1.340572691647289460e-20,2.418053338577692400e-32,8.419795640726126756e-47,5.659751861538688693e-64
-6.321839080459769278e+00,4.598252067555359546e-07,1.482165210664425185e-02,9.222719351862788129e-01,1.107851467075963575e-01,2.569000844848066053e-05,1.150024580568425955e-11,9.938255666811022422e-21,1.657957421002524030e-32,5.339452741045835656e-47,3.319558197473036537e-64
-6.296851574212892544e+00,5.440798988552998162e-07,1.622012591858142810e-02,9.334784556334813077e-01,1.037085453411640823e-01,2.224256930267075194e-05,9.209064782890642542e-12,7.360482251635678685e-21,1.135683137692981822e-32,3.382737136938911797e-47,1.945089059251213699e-64
-6.271864067966016698e+00,6.431449968162751609e-07,1.773324178461690645e-02,9.438998410039664000e-01,9.698930702432169426e-02,1.923897657324796253e-05,7.367162362986110008e-12,5.446013113302669241e-21,7.771722590978634884e-33,2.140997024377149032e-47,1.138610024794499232e-64
-6.246876561719139964e+00,7.595063653536086200e-07,1.936860568864637311e-02,9.535068885601643007e-01,9.061695784092156647e-02,1.662475628274403974e-05,5.887911349894841103e-12,4.025570192898664505e-21,5.313169989717715619e-33,1.353755344540782091e-47,6.658659749321043137e-65
-6.221889055472263230e+00,8.960458826531287596e-07,2.113415499218273402e-02,9.622724787200791496e-01,8.458072587416248789e-02,1.435175186108497110e-05,4.701090284051472191e-12,2.972709238546951709e-21,3.628828467143268120e-33,8.551466777013627682e-48,3.890227072302402263e-65
-6.196901549225387384e+00,1.056100838081639586e-06,2.303815662627793984e-02,9.701717025425078411e-01,7.886960138947932131e-02,1.237744070770428315e-05,3.749835612554723163e-12,2.193076443414782269e-21,2.476027573439406110e-33,5.396564218623561044e-48,2.270593489427928053e-65
-6.171914042978509762e+00,1.243531623520862876e-06,2.508920343902848807e-02,9.771819796207090736e-01,7.347239415772668925e-02,1.066431833170012463e-05,2.988148488329868021e-12,1.616335141729866960e-21,1.687799375202992511e-33,3.402282679776458526e-48,1.323976061454130115e-65
-6.146926536731633917e+00,1.462798778119319847e-06,2.729620855293723655e-02,9.832831656038604207e-01,6.837778778516045985e-02,9.179344183719946042e-06,2.378857505714828884e-12,1.190105243520432515e-21,1.149376927531642970e-33,2.142889353520184139e-48,7.712535666089386564e-66
-6.121939030484757183e+00,1.719050566699783700e-06,2.966839758738944871e-02,9.884576486299209153e-01,6.357439094538379354e-02,7.893443708869526162e-06,1.891955817395290766e-12,8.754183184329521411e-22,7.819526145910080482e-34,1.348358595790917231e-48,4.488389586905203749e-66
-6.096951524237880449e+00,2.018222404004035226e-06,3.221529860374379439e-02,9.926904340238927871e-01,5.905078543596681273e-02,6.781061548056672464e-06,1.503245318344205513e-12,6.433128104389545970e-22,5.314650445432594071e-34,8.475930308923319482e-49,2.609517507624104831e-66
-6.071964017991004603e+00,2.367149581192721945e-06,3.494672963415224043e-02,9.959692166914568823e-01,5.479557100865985880e-02,5.819761194949891763e-06,1.193232401542952283e-12,4.722860058660177161e-22,3.608654325777854570e-34,5.322867484657866282e-49,1.515675364926158836e-66
-6.046976511744127869e+00,2.773694908343963529e-06,3.787278366027441862e-02,9.982844407188342650e-01,5.079740694692112118e-02,4.989866776626774779e-06,9.462295876149519146e-13,3.463891364447856488e-22,2.447891522771255748e-34,3.339490709460618669e-49,8.794850811554355325e-67
-6.021989005497251135e+00,3.246893057912369155e-06,4.100381091463180944e-02,9.996293457748712807e-01,4.704505038772863884e-02,4.274142967691652362e-06,7.496254420513093892e-13,2.538047565437449130e-22,1.658881492510863562e-34,2.093105567670825338e-49,5.098319754928781955e-67
-5.997001499250374401e+00,3.797113580016117087e-06,4.435039838553001684e-02,1.000000000000000000e+00,4.352739140626116221e-02,3.657509370074729512e-06,5.932919013859239261e-13,1.857853901692181141e-22,1.123090784341082460e-34,1.310624657626620297e-49,2.952582022543453505e-67
-5.972013993003497667e+00,4.436244761790733245e-06,4.792334641631353781e-02,9.993953191581429474e-01,4.023348490195952087e-02,3.126785993988595213e-06,4.691036697466316588e-13,1.358625209975352607e-22,7.596099998956901335e-35,8.198640506008124622e-50,1.708256887418751728e-67
-5.947026486756621821e+00,5.177900720635460292e-06,5.173364230126725749e-02,9.978170719209986661e-01,3.715257934265945444e-02,2.670466759866637848e-06,3.705489173986930865e-13,9.925767245865304592e-23,5.132663483644434151e-35,5.123676030006528562e-50,9.873717510180379066e-68
-5.922038980509745087e+00,6.037654355687417567e-06,5.579243079377554926e-02,9.952698712486653942e-01,3.427414243989820863e-02,2.278518206938067020e-06,2.924142784665020095e-13,7.244439889128032746e-23,3.464744525316875864e-35,3.198878810968106102e-50,5.701439539485742149e-68
-5.897051474262868354e+00,7.033299033939239525e-06,6.011098145741113064e-02,9.917611519253926033e-01,3.158788384313999248e-02,1.942200841908256271e-06,2.305302439075161787e-13,5.282285220333005342e-23,2.336554693075217391e-35,1.995217388289298550e-50,3.289005932181270418e-68
-5.872063968015991620e+00,8.185142157643436852e-06,6.470065280746864489e-02,9.873011344035622638e-01,2.908377495353404660e-02,1.653910791604361001e-06,1.815655930010613977e-13,3.847823918253338326e-23,1.574189435200089321e-35,1.243251417072098263e-50,1.895488258002752018e-68
-5.847076461769114886e+00,9.516334048496266970e-06,6.957285320905556847e-02,9.819027752019845456e-01,2.675206596895842934e-02,1.407039637080114426e-06,1.428615978251154814e-13,2.800172849663828064e-23,1.059532648539375575e-35,7.739341544459913422e-51,1.091324356904149349e-68
-5.822088955522238152e+00,1.105323589193356093e-05,7.473899851818958939e-02,9.755817041954122359e-01,2.458330028153602603e-02,1.195850504267858585e-06,1.122984500074523500e-13,2.035779791578715797e-23,7.124395193511953354e-36,4.813105386630852670e-51,6.277155770764735888e-69
-5.797101449275362306e+00,1.282583081191872936e-05,8.021046647436842758e-02,9.683561492200600807e-01,2.256832635659990552e-02,1.015368668579006634e-06,8.818776353124987557e-14,1.478608047765374290e-23,4.785837721053941823e-36,2.990356986568828854e-51,3.607017687513732653e-69
-5.772113943028485572e+00,1.486818249292259742e-05,8.599854787670691003e-02,9.602468485041006918e-01,2.069830722829213779e-02,8.612850986687622217e-07,6.918615634273555580e-14,1.072881212738057295e-23,3.211768563244648624e-36,1.856081369182847734e-51,2.070665492005643390e-69
-5.747126436781608838e+00,1.721894613124385671e-05,9.211439460087968156e-02,9.512769515118761898e-01,1.896472775168190836e-02,7.298715186958674350e-07,5.422585232730696785e-14,7.777258303445696884e-24,2.153311330062029434e-36,1.150925715624425081e-51,1.187539128169618313e-69
-5.722138930534732104e+00,1.992193688204798988e-05,9.856896454066600699e-02,9.414719088652452328e-01,1.735939975455864578e-02,6.179057096241377137e-07,4.245901142239161267e-14,5.632195408753057055e-24,1.442267164528578658e-36,7.129743144082209210e-52,6.803967308913411726e-70
-5.697151424287855370e+00,2.302676137088895575e-05,1.053729635857014874e-01,9.308593520744606886e-01,1.587446523399500126e-02,5.226058992283988266e-07,3.321312022240075100e-14,4.074789827240783519e-24,9.650746656494336339e-37,4.412419373847586775e-52,3.894509939588879071e-70
-5.672163918040979524e+00,2.658951825812753359e-05,1.125367847759672080e-01,9.194689638736913695e-01,1.450239774346481943e-02,4.415732082684365925e-07,2.595528397952378760e-14,2.945160861081579179e-24,6.451377005274665067e-37,2.728073013164248692e-52,2.226997466549520051e-70
-5.647176411794102791e+00,3.067357428034079311e-05,1.200704448033916988e-01,9.073323400122590421e-01,1.323600211584784712e-02,3.727412275493595682e-07,2.026367448666126589e-14,2.126616286868324715e-24,4.308441861360385737e-37,1.685045002921269880e-52,1.272222105706484978e-70
-5.622188905547226057e+00,3.535042264294125281e-05,1.279835180614923851e-01,8.944828434014524543e-01,1.206841266615420356e-02,3.143318980416697188e-07,1.580472428582546739e-14,1.534071349087596421e-24,2.874513548617044762e-37,1.039784470920557481e-52,7.260766326031976008e-71
-5.597201399300350211e+00,4.070063110080456373e-05,1.362850684750418762e-01,8.809554515580371170e-01,1.099309001535632956e-02,2.648169546083015551e-07,1.231493022781865669e-14,1.105549749146334585e-24,1.915952734816548304e-37,6.409903006746607839e-53,4.139789805330925331e-71
-5.572213893053472589e+00,4.681488753630813550e-05,1.449835793730241407e-01,8.667865983190513601e-01,1.000381667343152627e-02,2.228842738696511458e-07,9.586350314143913950e-15,7.959528275704989837e-25,1.275796864328719958e-37,3.947625056975683670e-53,2.358035990847202139e-71
-5.547226386806596743e+00,5.379515132389485737e-05,1.540868816994045987e-01,8.520140108279669056e-01,9.094691515689732469e-03,1.874085389890365906e-07,7.455056568930783373e-15,5.724962911351437810e-25,8.487007339547756794e-38,2.428827346564055406e-53,1.341834260455995955e-71
-5.522238880559720009e+00,6.175591925368670114e-05,1.636020808872060972e-01,8.366765428096477608e-01,8.260123281788359431e-03,1.574256993054582552e-07,5.791951268098511868e-15,4.113716258776333144e-25,5.640322455821695656e-38,1.492910247979736232e-53,7.628227404347683257e-72
-5.497251374312843275e+00,7.082561526974343849e-05,1.735354827516908394e-01,8.208140051608328047e-01,7.494823221620606699e-03,1.321107613689506815e-07,4.495470614943545510e-15,2.953060176492460984e-25,3.744808352142454503e-38,9.167418601942617789e-54,4.332361565289990495e-72
-5.472263868065967429e+00,8.114811375676396715e-05,1.838925187878925060e-01,8.044669948839837659e-01,6.793797006588346045e-03,1.107585006019844681e-07,3.485794138906209479e-15,2.117807923589459819e-25,2.483885477893493928e-38,5.623888916872715953e-54,2.458114255566022081e-72
-5.447276361819089807e+00,9.288440657706097288e-05,1.946776712858837577e-01,7.876767233855697103e-01,6.152336018733834365e-03,9.276673004033400107e-08,2.700253984248710291e-15,1.517319882835264300e-25,1.645924265900287655e-38,3.446693882881453643e-54,1.393335635671643278e-72
